ex_id,word
00107,examples
00107,adorned
00107,six
00107,added
00107,squares
00107,usually
00107,different
00107,fabric
00107,reinforced
00107,points
00107,stress
00107,wear
00107,assumed
00107,symbolic
00107,value
00107,attached
00107,rings
00107,loops
00107,cords
00107,helped
00107,hold
00107,garments
00107,place
00107,worn
00107,there
00107,earlier
00107,examples
00107,particularly
00107,japanese
00107,temple
00107,collections
00107,most
00107,surviving
00107,kesa
00107,date
00107,edo
00107,meiji
00107,fabrics
00107,used
00107,during
00107,these
00107,periods
00107,often
00107,highly
00107,patterned
00107,made
00107,sumptuous
00107,materials
00107,aristocratic
00107,defiance
00107,garments
00107,humble
00107,beginnings
00107,some
00107,fabrics
00107,reused
00107,garments
00107,theatrical
00107,robes
00107,kimonos
00107,even
00107,chinese
00107,robes
00107,temples
00107,wealthy
00107,devotees
00107,selection
00107,kesa
00107,shows
00107,range
00107,exquisite
00107,intricacy
00107,beautiful
00107,historically
00107,rich
00107,garment
00110,most
00110,ephemeral
00110,japanese
00110,prints
00110,fans
00110,printed
00110,images
00110,popular
00110,kabuki
00110,actors
00110,beauties
00110,landscapes
00110,ubiquitous
00110,japan
00110,during
00110,edo
00110,most
00110,used
00110,why
00110,few
00110,remain
00110,however
00110,those
00110,destroyed
00110,being
00110,mounted
00110,fans
00110,bamboo
00110,sticks
00110,preserved
00110,part
00110,highlighted
00110,fans'
00110,unique
00110,format
00110,some
00110,less
00110,obvious
00110,uses
00110,insects
00110,fashionable
00110,way
00110,calligraphy
00110,produced
00110,specialized
00110,shops
00110,while
00110,round
00110,fans
00110,duplicated
00110,chinese
00110,prototypes
00110,folding
00110,fan
00110,invented
00110,japan
00110,seventh
00110,century
00110,these
00110,fans
00110,however
00110,refined
00110,skill
00110,transformed
00110,charming
00110,lightweight
00110,accoutrements
00110,brought
00110,relief
00110,heat
00110,comfort
00110,soul
00110,delight
00110,eye
00110,printed
00110,images
00110,favorite
00110,kabuki
00110,actors
00110,one
00110,earliest
00110,most
00110,favored
00110,prints
00110,theater
00110,lovers
00110,own
00110,popularization
00110,landscape
00110,print
00110,utagawa
00110,hiroshige
00110,produced
00110,printed
00110,images
00110,fans
00110,any
00110,even
00110,though
00110,these
00110,likely
00110,number
00110,percent
00110,designs
00110,entire
00110,output
00110,because
00110,these
00110,prints
00110,trimmed
00110,pasted
00110,either
00110,folding
00110,round
00110,fans
00110,few
00110,survived
00110,therefore
00110,difficult
00110,understand
00110,total
00110,number
00110,may
00110,existed
00110,rotation
00110,some
00110,midpoint
00108,while
00108,long
00108,tradition
00108,collecting
00108,displaying
00108,pre-hispanic
00108,cultures
00108,south
00108,america
00108,long-term
00108,installation
00108,offers
00108,viceregal
00108,fourteen
00108,paintings
00108,related
00108,paper
00108,chicagoans
00108,marilynn
00108,carl
00108,thoma
00108,never
00108,before
00108,displayed
00108,important
00108,loans
00108,newberry
00108,library
00108,denver
00108,visitors
00108,explorers
00108,patrons
00108,lived
00108,spanish-governed
00108,andes
00108,during
00108,centuries
00108,metaphorical
00108,guide
00108,journey
00108,antonio
00108,de
00108,ulloa
00108,spanish
00108,naval
00108,officer
00108,cartographer
00108,traveled
00108,south
00108,america
00108,french
00108,scientific
00108,mission
00108,portrait
00108,introduces
00108,group
00108,assembled
00108,identified
00108,sitters
00108,signal
00108,important
00108,south
00108,american
00108,devotional
00108,paintings
00108,historical
00108,figures
00108,each
00108,its
00108,own
00108,direct
00108,link
00108,individual
00108,biography
00108,lived
00108,new
00108,offering
00108,personal
00108,look
00108,themes
00108,exploration
00108,discovery
00108,bringing
00108,life
00108,culture
00108,artistic
00108,production
00108,south
00108,america
00108,european
00108,conventions
00108,combined
00108,indigenous
00108,traditions
00108,installation
00108,accompanied
00108,bilingual
00108,brochure
00108,bilingual
00108,treatment
00108,object
00108,labels
00108,wall
00108,texts
00108,audio
00108,guide
00108,stops
00108,select
00108,also
00108,added
00108,app
00108,featuring
00108,slide
00108,shows
00108,videos
00108,archival
00108,materials
00108,further
00108,insight
00108,unique
00108,cultural
00108,convergence
00108,closer
00108,app
00108,available
00108,ios
00108,devices
00108,provided
00108,old
00108,masters
00108,whose
00108,generosity
